Country,Years,Homicide,Burglary,Rape,Theft,Education,GDP,Unemployment,Migration
"Czech Republic",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.7997312618718668,-0.1,-0.1
Czechia,2004,0,0.8684340606839683,0.44664682136536,0.8681885414883318,-0.1,-0.1,0.5758761600196804,-0.1
"C̫te d'Ivoire",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.583811257433577,-0.1,-0.1
"Democratic People's Republic of Korea",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.5260646845874852,-0.1,-0.1
"Democratic Republic of the Congo",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.4481622526420892,-0.1,-0.1
Denmark,2004,0,1,0.5285147997240949,0.9571373218666088,-0.1,0.9180631676591061,0.44571434504184887,-0.1
Djibouti,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.5779183931591604,-0.1,-0.1
Dominica,2004,0.5983768161916052,-0.1,-0.1,-0.1,-0.1,0.7329190571915373,-0.1,-0.1
"Dominican Republic",2004,0.8032463676167894,-0.1,-0.1,-0.1,-0.1,0.6662676146968807,0.8004534658002197,-0.1
Ecuador,2004,0.7212706366786644,0.5846683135792278,0.5043312887645425,0.4188081212111215,-0.1,0.6751302185293004,-0.1,-0.1
Egypt,2004,-0.1,-0.1,-0.1,0.44576489375388473,-0.1,0.5962662292839419,0.6376730650484089,-0.1
"El Salvador",2004,0.9607755142243573,-0.1,-0.1,-0.1,-0.1,0.6737635869068328,0.5388962574422941,-0.1
"Equatorial Guinea",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.7802236174679714,-0.1,-0.1
Eritrea,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.4791198746734973,-0.1,-0.1
Estonia,2004,0.4855873118377673,-0.1,0.5043312887645425,0.9110020820186908,-0.1,0.7761870288367694,0.6376730650484089,-0.1
Ethiopia,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.41769769899449083,-0.1,-0.1
Fiji,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.6939052661297044,0.44571434504184887,-0.1
Finland,2004,0.2741504731167937,0.8210918417360713,0.5503914464305366,0.9223511435621734,-0.1,0.8998766860123013,0.6376730650484089,-0.1
"Former Netherlands Antilles",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.8358576878249091,-0.1,-0.1
"Former Sudan",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.5575702122345821,-0.1,-0.1
France,2004,0.1729696904450771,0.8694913966961468,0.6503104652529669,0.8513944906346381,-0.1,0.890694032723601,0.5758761600196804,-0.1
"French Guiana",2004,0.8487433473702654,-0.1,-0.1,-0.1,-0.1,-0.1,0.9022903917623605,-0.1
"French Polynesia",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.8542293724950316,-0.1,-0.1
Gabon,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.7404617175731666,-0.1,-0.1
Gambia,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.5148912686554713,-0.1,-0.1
Georgia,2004,0.4855873118377673,0.7686130960813293,0,0.6431209299975814,-0.1,0.6006751041090553,0.7103316717558003,-0.1
Germany,2004,0,0.8478271183493316,0.5503914464305366,0.9415421587175429,-0.1,0.8927687541130704,0.664068065463838,-0.1
Ghana,2004,0.1729696904450771,-0.1,-0.1,-0.1,-0.1,0.557445248563136,-0.1,-0.1
Greece,2004,0,0.7376840363350354,0.15909880786929415,0.7343927507909762,-0.1,0.8531340486047002,0.6376730650484089,-0.1
Greenland,2004,0.734762707033463,-0.1,-0.1,-0.1,-0.1,0.8760439569168644,-0.1,-0.1
Grenada,2004,0.4471201635618708,-0.1,-0.1,-0.1,-0.1,0.7411340314641949,-0.1,-0.1
Guadeloupe,2004,0.4471201635618708,-0.1,-0.1,-0.1,-0.1,-0.1,0.8914286900836977,-0.1
Guam,2004,0.4471201635618708,-0.1,-0.1,-0.1,-0.1,-0.1,0.5758761600196804,-0.1
Guatemala,2004,0.8872104956461621,0.29574243397803623,0.25216564438227124,0.4345376730582487,-0.1,0.6430607063167596,0.3042473728968298,-0.1
Guinea,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.5359440786927658,-0.1,-0.1
Guinea-Bissau,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.5053185209368001,-0.1,-0.1
GuineaBissau,2004,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Guyana,2004,0.7212706366786644,-0.1,-0.1,-0.1,-0.1,0.6349796549963229,-0.1,-0.1
Haiti,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.5119601546644746,-0.1,-0.1
"Holy See",2004,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Honduras,2004,0.9954211097954582,-0.1,-0.1,-0.1,-0.1,0.6133338520555526,0.49620609290338996,-0.1
Hungary,2004,0.1729696904450771,0.8198792372985841,0.25216564438227124,0.8427897814207214,-0.1,0.7887803454661148,0.49620609290338996,-0.1
Iceland,2004,0,0.9221570371049915,0.6503104652529669,0.8319025754996795,-0.1,0.9184164647532395,0.38391744001312034,-0.1
India,2004,0.3459393808901542,0.27988905148557813,0.15909880786929415,0.37436412153645743,-0.1,0.5486265717222718,-0.1,-0.1
Indonesia,2004,0,-0.1,-0.1,-0.1,-0.1,0.607343429056426,0.6376730650484089,-0.1
"Iran (Islamic Republic of)",2004,-0.1,-0.1,-0.1,0.5963567778921082,-0.1,-0.1,0.6376730650484089,-0.1
"Iran. Islamic Republic of",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.6732494384516894,-0.1,-0.1
Iraq,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.5895815784241357,0.9127421186904895,-0.1
"Iraq (Central Iraq)",2004,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
"Iraq (Kurdistan Region)",2004,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Ireland,2004,0,0.8621321069783208,0.5285147997240949,0.8536818762617776,-0.1,0.9189718214862113,0.38391744001312034,-0.1
Israel,2004,0.2741504731167937,0.9161868584030053,0.687613607593389,0.9006586230034905,-0.1,0.849732617458472,0.7103316717558003,-0.1
Italy,2004,0,0.7062399020328444,-0.1,0.9222574310206889,-0.1,0.8828238271582235,0.5758761600196804,-0.1
Jamaica,2004,1,-0.1,-0.1,-0.1,-0.1,0.7044616965502178,0.664068065463838,-0.1
Japan,2004,0,0.7313691042175349,0.15909880786929415,0.7927507873483265,-0.1,0.9006673822263828,0.44571434504184887,-0.1
Jordan,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.65762528488951,0.6881648129099501,-0.1
Kazakhstan,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.6785904447799994,0.5758761600196804,-0.1
Kazakhstan*,2004,0.6585570022828444,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Kenya,2004,0.3459393808901542,0.27988905148557813,0.3181976157385883,0.42535406398679965,-0.1,0.5367445780310603,-0.1,-0.1
Kiribati,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.6005241983203348,-0.1,-0.1
Kosovo,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.6501476626822279,-0.1,-0.1
"Kosovo under UNSCR 1244",2004,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Kuwait,2004,-0.1,-0.1,0.3694159918548007,0.6845329906580089,-0.1,0.8728841258831653,0.19195872000656017,-0.1
Kyrgyzstan,2004,0.5189090713352312,-0.1,0.3694159918548007,0.6446151994015937,-0.1,0.5191075552680853,0.6084947457936596,-0.1
"Lao People's Democratic Republic",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.5159141869199492,-0.1,-0.1
Latvia,2004,0.5189090713352312,0.7821690141187109,0.6057456292346541,0.8524165938666122,-0.1,0.7481463285011368,0.6881648129099501,-0.1
Lebanon,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.7351964411698624,0.5758761600196804,-0.1
Lesotho,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.552555840226392,-0.1,-0.1
Liberia,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.4361123551142294,-0.1,-0.1
Libya,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.7407107983091447,-0.1,-0.1
Liechtenstein,2004,0.2741504731167937,0.7981119198483849,0.25216564438227124,0.7098268758841516,-0.1,0.9927595978404599,-0.1,-0.1
Lithuania,2004,0.5745928742534717,-0.1,0.47729642360788244,0.7963542602336982,-0.1,0.7525629558418607,0.664068065463838,-0.1
Luxembourg,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.9599248746025749,0.44571434504184887,-0.1
Madagascar,2004,0,-0.1,-0.1,-0.1,-0.1,0.47022497872190366,-0.1,-0.1
Malawi,2004,0.2741504731167937,-0.1,-0.1,-0.1,-0.1,0.4812823358519015,-0.1,-0.1
Malaysia,2004,0.1729696904450771,-0.1,-0.1,-0.1,-0.1,0.7261851808729143,0.38391744001312034,-0.1
Maldives,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.7086087564029389,-0.1,-0.1
Mali,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.5191075552680853,0.6084947457936596,-0.1
Malta,2004,0.1729696904450771,0.7117911292797661,0.25216564438227124,0.9392922223542488,-0.1,0.8230530912258626,0.5388962574422941,-0.1
"Marshall Islands",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.6689870060576482,-0.1,-0.1
Martinique,2004,0.4016231838083947,-0.1,-0.1,-0.1,-0.1,-0.1,0.8560267854703982,-0.1
Mauritania,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.5486265717222718,-0.1,-0.1
Mauritius,2004,-0.1,0.6904750418600469,0.25216564438227124,0.8302763662948348,-0.1,0.73422333535567,0.5758761600196804,-0.1
Mayotte,2004,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Mexico,2004,0.5483009462335874,0.6561926975323884,0.5887355477484346,0.5116857635792521,-0.1,0.7575828572779736,0.38391744001312034,-0.1
"Micronesia (Federated States of)",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.6595387308194268,-0.1,-0.1
Monaco,2004,0.2741504731167937,0.7933759066020923,-0.1,-0.1,-0.1,1,-0.1,-0.1
Mongolia,2004,0.640063912557533,-0.1,0.621581636237072,0.6776338342490691,-0.1,0.5833508107432945,-0.1,-0.1
Montenegro,2004,-0.1,0.8067763122471459,-0.1,0.6276060092303614,-0.1,0.694334412923255,-0.1,-0.1
Montserrat,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.7822265640704286,-0.1,-0.1
Morocco,2004,0.1729696904450771,0.29574243397803623,0.15909880786929415,0.6337339309617614,-0.1,0.6486992338363111,0.664068065463838,-0.1
Mozambique,2004,0.4471201635618708,0.4436136509670544,-0.1,0.4006496862322334,-0.1,0.49608886602726704,-0.1,-0.1
Myanmar,2004,0.1729696904450771,-0.1,-0.1,-0.1,-0.1,0.455481666222383,-0.1,-0.1
Namibia,2004,0.7212706366786644,-0.1,-0.1,-0.1,-0.1,0.690313038362048,0.8560267854703982,-0.1
Nauru,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.6758210599397736,-0.1,-0.1
Nepal,2004,0.3459393808901542,-0.1,-0.1,-0.1,-0.1,0.4839845432479746,-0.1,-0.1
Netherlands,2004,0,-0.1,0.5503914464305366,1,-0.1,0.905142198306161,0.44571434504184887,-0.1
"Netherlands Antilles [former. 1986 to 2010]",2004,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.7678348800262407,-0.1
"New Caledonia",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.8687706691554029,0.7678348800262407,-0.1
"New Zealand",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.8653412394188819,0.38391744001312034,-0.1
"New Zealand****",2004,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Nicaragua,2004,0.6200898540069479,-0.1,-0.1,-0.1,-0.1,0.5974487030042641,0.5388962574422941,-0.1
Niger,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.4618408927029149,-0.1,-0.1
Nigeria,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.5931952448909039,-0.1,-0.1
Niue,2004,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Norway,2004,0,0.8607905857515422,0.6363952314771766,0.9518614308882801,-0.1,0.9362362827428674,0.38391744001312034,-0.1
Oman,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.7876562577761876,-0.1,-0.1
Pakistan,2004,0.4471201635618708,-0.1,-0.1,-0.1,-0.1,0.5588098951604645,0.5388962574422941,-0.1
Palau,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.7704864121074936,-0.1,-0.1
Panama,2004,0.5483009462335874,-0.1,0.6758402033040494,0.6946650198752126,-0.1,0.7155616966426759,0.6881648129099501,-0.1
"Papua New Guinea",2004,0.4016231838083947,-0.1,-0.1,-0.1,-0.1,0.5947445383755416,-0.1,-0.1
Paraguay,2004,0.759737784954561,-0.1,-0.1,-0.1,-0.1,0.6192960236908651,0.5388962574422941,-0.1
Peru,2004,0.4471201635618708,0.4664817524759636,0.6988124657476312,0.6304310045330972,-0.1,0.6665121000731264,0.44571434504184887,-0.1
Philippines,2004,-0.1,-0.1,0.25216564438227124,0.302142463359867,-0.1,0.596583159718811,0.6881648129099501,-0.1
Philippines*,2004,0.5189090713352312,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Poland,2004,0.1729696904450771,0.880410747557264,0.4112644522515654,0.7796653353012112,-0.1,0.7516282154196228,0.8154267281612805,-0.1
Portugal,2004,0,0.8204869050674833,0.25216564438227124,0.8110900307409684,-0.1,0.8374421364492839,0.49620609290338996,-0.1
"Puerto Rico",2004,0.759737784954561,-0.1,-0.1,-0.1,-0.1,0.8512138690540985,0.6376730650484089,-0.1
Qatar,2004,-0.1,0.5393797621717836,0.15909880786929415,0.5424736594265192,-0.1,0.9109234563245255,0,-0.1
"Republic of Korea",2004,-0.1,-0.1,0.5887355477484346,0.6823976453268686,-0.1,0.8276948979887604,0.38391744001312034,-0.1
"Republic of Moldova",2004,0.4855873118377673,0.5864050884142343,0.44664682136536,0.6707026199658171,-0.1,0.5497286857774932,0.5758761600196804,-0.1
Reunion,2004,0.2741504731167937,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Romania,2004,-0.1,0.5153281722342073,0.3181976157385883,0.6369467662534134,-0.1,0.6977888905517209,0.5758761600196804,-0.1
Romania***,2004,0.1729696904450771,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
"Russian Federation",2004,-0.1,0.714483182661121,0.4112644522515654,0.7998507647814093,-0.1,0.7105675099389818,0.5758761600196804,-0.1
Rwanda,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.4670415299666243,-0.1,-0.1
R̩union,2004,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.968315438360668,-0.1
"Saint Kitts and Nevis",2004,0.7824391112483089,-0.1,-0.1,-0.1,-0.1,0.7898486904549477,-0.1,-0.1
"Saint Lucia",2004,0.7824391112483089,-0.1,-0.1,-0.1,-0.1,0.734302223930778,0.843143630339124,-0.1
"Saint Pierre and Miquelon",2004,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
"Saint Vincent and the Grenadines",2004,0.8130336030026102,0.9788516038192463,0.9435732401921668,0.8866855944752666,-0.1,0.7241315978178575,-0.1,-0.1
Samoa,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.6554697697251713,-0.1,-0.1
"San Marino",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.9494185869190158,-0.1,-0.1
"Sao Tome and Principe",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.5600318423850382,0.7678348800262407,-0.1
"Saudi Arabia",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.7929043757730975,0.49620609290338996,-0.1
Senegal,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.5633631202024503,-0.1,-0.1
Serbia,2004,0.1729696904450771,-0.1,-0.1,-0.1,-0.1,0.6927844159309953,0.8004534658002197,-0.1
Seychelles,2004,0.4855873118377673,-0.1,-0.1,-0.1,-0.1,0.7832640499035912,-0.1,-0.1
"Sierra Leone",2004,0.1729696904450771,-0.1,-0.1,-0.1,-0.1,0.48631677426549286,0.3042473728968298,-0.1
Singapore,2004,-0.1,0.4485086697630761,0.15909880786929415,0.7003506806749296,-0.1,0.8686137206616015,0.38391744001312034,-0.1
Slovakia,2004,0.1729696904450771,0.8353938373766154,0.3181976157385883,0.772031454589283,-0.1,0.7675882984968465,0.8154267281612805,-0.1
Slovenia,2004,0,0.9459831368374031,0.3181976157385883,0.8578849311260298,-0.1,0.833565213671841,0.49620609290338996,-0.1
"Solomon Islands",2004,0.3459393808901542,0.5659439832480482,0.828817820122248,0.6083945292518865,-0.1,0.5703074207242227,-0.1,-0.1
Somalia,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.4684710638244642,-0.1,-0.1
"South Africa",2004,0.9142143856743267,-0.1,-0.1,-0.1,-0.1,0.7239181550057466,0.8914286900836977,-0.1
"South Sudan",2004,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Spain,2004,0,-0.1,-0.1,-0.1,-0.1,0.8641805886392597,0.664068065463838,-0.1
"Sri Lanka",2004,-0.1,0.6026413962921153,0.44664682136536,0.5786943295762265,-0.1,0.6070640742556511,0.5758761600196804,-0.1
"Sri Lanka*",2004,0.4855873118377673,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
"State of Palestine",2004,0.3459393808901542,0.14787121698901812,0.25216564438227124,0.5760667858772164,-0.1,0.6079686566451313,0.9127421186904895,-0.1
Sudan,2004,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Suriname,2004,-0.1,0.8210918417360713,0.8787921224008574,0.9341094113136992,-0.1,0.7015267340984717,-0.1,-0.1
Swaziland,2004,0.640063912557533,0.8933628657531479,1,0.8896283161707916,-0.1,0.6690547401247964,-0.1,-0.1
Sweden,2004,0,0.9679533151883877,0.7388319837096013,0.9850638340165607,-0.1,0.91025475883692,0.5388962574422941,-0.1
Switzerland,2004,0,0.9239960319427788,0.47729642360788244,0.9096012684276169,-0.1,0.9300493220188165,0.38391744001312034,-0.1
"Syrian Arab Republic",2004,0.1729696904450771,-0.1,0,0.49172887140063204,-0.1,0.618074949939389,-0.1,-0.1
"Taiwan Province of China",2004,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Tajikistan,2004,-0.1,-0.1,0,0.4608232377540246,-0.1,0.49025094717397827,-0.1,-0.1
Thailand,2004,0.4855873118377673,-0.1,-0.1,-0.1,-0.1,0.6730235216075727,0.19195872000656017,-0.1
"The former Yugoslav Republic of Macedonia",2004,0.1729696904450771,-0.1,-0.1,-0.1,-0.1,0.6775853992778431,1,-0.1
Timor-Leste,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.6018728471955735,-0.1,-0.1
TimorLeste,2004,0.1729696904450771,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Togo,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.5020330137941865,-0.1,-0.1
Tonga,2004,0.1729696904450771,-0.1,-0.1,-0.1,-0.1,0.6638554691392907,-0.1,-0.1
"Trinidad and Tobago",2004,0.7475625646985489,0.8077795331563137,0.7294620679901537,0.5902360942729985,-0.1,0.7891296479467438,0.5758761600196804,-0.1
Tunisia,2004,0.1729696904450771,-0.1,-0.1,-0.1,-0.1,0.6870032033971518,0.7308549774488542,-0.1
Turkey,2004,0.3459393808901542,0.6302063519574399,0.15909880786929415,0.5436457751513292,-0.1,0.740959154786423,0.664068065463838,-0.1
Turkmenistan,2004,-0.1,-0.1,0,-0.1,-0.1,0.6712273567819828,-0.1,-0.1
"Turks and Caicos Islands",2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.8433035666536423,-0.1,-0.1
Tuvalu,2004,-0.1,-0.1,-0.1,-0.1,-0.1,0.658931079316012,-0.1,-0.1
Uganda,2004,0.5189090713352312,0.4385338714252162,0.15909880786929415,0.5751777502728586,-0.1,0.49935985338162675,-0.1,-0.1
Ukraine,2004,0.4855873118377673,-0.1,0.15909880786929415,0.7311139044813832,-0.1,0.6203203852608374,0.6084947457936596,-0.1
"United Arab Emirates",2004,-0.1,0.5369100014622471,0,0.6629149621220095,-0.1,0.8988423094940072,-0.1,-0.1
"United Kingdom (England and Wales)",2004,-0.1,0.9629982213267881,0.7478343556177288,0.9590392613825665,-0.1,-0.1,-0.1,-0.1
"United Kingdom (Northern Ireland)",2004,-0.1,0.9038783965260482,0.6988124657476312,0.8706113690149797,-0.1,-0.1,-0.1,-0.1
"United Kingdom (Scotland)",2004,-0.1,0.8794361004151687,0.6634300966338366,0.9411435232831881,-0.1,-0.1,-0.1,-0.1
